0.34,-0.2
0.341181199247741,-0.195113597408234
0.342323481163914,-0.190211244900765
0.343426523567323,-0.185293586596845
0.34449001674944,-0.180361274138821
0.346516649741243,-0.170354920523507
0.348378382974622,-0.160296976394462
0.350073149650456,-0.150193064322379
0.351599110969503,-0.140048897436481
0.352944050552143,-0.129955381342313
0.354120070885799,-0.119833705413683
0.355126066333996,-0.109689645242955
0.35596116716958,-0.0995290166091611
0.356618890839445,-0.0894605434145968
0.357108153523264,-0.0793872628749304
0.35742880098302,-0.0693148728901125
0.357580908622896,-0.0592490630299112
0.35756508712651,-0.0492263792370655
0.357382588216459,-0.0392214743508053
0.357034158919392,-0.029239903693862
0.356520764937792,-0.0192871694632284
0.355840767995699,-0.0093319320122181
0.35499717862502,0.000583334357313548
0.353991614091944,0.0104532804969057
0.352825894862934,0.0202726528454028
0.351487374245298,0.0301380483734794
0.349989678792593,0.0399413415596854
0.348335280927912,0.0496774570530541
0.346526835949445,0.0593414563035766
0.344531653765186,0.0690951342831157
0.342383096609707,0.0787642931163212
0.340084492218996,0.0883442065327223
0.337639325254866,0.0978303259606173
0.334984568565531,0.107452250809052
0.332183697860333,0.116966528909933
0.329240913738873,0.12636887105407
0.326160540809133,0.135655207229449
0.32283630886049,0.14512888047575
0.31937481203949,0.15447047025713
0.315781164865076,0.163676233092892
0.312060563744497,0.172742687866296
0.308045702492258,0.182057764314996
0.303904226287984,0.191214071999012
0.29964224131607,0.200208556778049
0.295265880484104,0.209038473208164
0.290519728409492,0.218195389849266
0.285659791826337,0.227162977425563
0.280693311049265,0.235939078378686
0.275627477748865,0.244521895825529
0.270073095273981,0.253540669329676
0.264420697726218,0.262332578058966
0.25867892913024,0.270896697923854
0.252856274310924,0.279232527764026
0.246347091812141,0.288166037574183
0.23976043493307,0.296821876097033
0.233106883354294,0.305200993883805
0.226396675980997,0.313304845162878
0.218721288590307,0.322175233782498
0.210999487875907,0.33069674898266
0.203244519477574,0.338873547576137
0.195468962823663,0.346710378420001
0.187199073776216,0.354669606306277
0.178932822062838,0.362258051759262
0.170682781830447,0.369483151358712
0.162460661978703,0.376352778354508
0.154700643531247,0.382545303244909
0.14698404726922,0.388432997387706
0.139318777822944,0.394023336948804
0.131712099077846,0.399323941195673
0.124375927049915,0.40420900962888
0.117107035444978,0.408834470145799
0.109910484776846,0.413207522205338
0.102790845394799,0.417335361082392
0.0957142690679189,0.421245622134643
0.0887232897412369,0.424922501453709
0.0818211934421245,0.428373165289551
0.0750108607664539,0.431604686705895
0.068131130613558,0.434695541520241
0.0613526256138905,0.437571046288005
0.0546772716705196,0.440238416173939
0.0481066514647608,0.442704705734741
0.0413999885080494,0.445058890003547
0.0348085346763881,0.447211439061675
0.0283330472013694,0.449169640600186
0.0219739941614943,0.450940564632275
0.0154317016487471,0.452603748967552
0.00901756581690757,0.454076211371262
0.00273126863725594,0.455365319671111
-0.00342774528598433,0.456478172372706
-0.00980745865104972,0.457471430510746
-0.0160466676820052,0.458282742987451
-0.0221467296344587,0.458919562683398
-0.0281091862903695,0.459389024074783
-0.0343247746682457,0.459713204347266
-0.0403877333558591,0.459862328420304
-0.0463004663415289,0.45984394294684
-0.052065505633577,0.459665227507229
-0.0581140865407422,0.459301112010814
-0.0639977407749474,0.458766916821488
